,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,SrcState_F,DstState_F,SrcState_S,DstState_S,SrcState_P,DstState_P,SrcState_A,DstState_A,SrcState_R,DstState_R,SrcState_C,DstState_C,SrcState_E,DstState_E,->,>,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,Label
253403,1,0,2.92864,0,0.0,0.0,124,0,2,124,42.340472027972034,62.0,0.6829108391608392,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
256562,1,0,0.443644,0,0.0,0.0,587,4405,14,4992,11252.265329859078,356.57142857142856,31.556833857777857,0.13325766174801362,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
256581,1,0,2.914859,0,0.0,0.0,124,0,2,124,42.540651194448856,62.0,0.6861395353943365,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
256582,1,0,2.914765,0,0.0,0.0,124,0,2,124,42.54202311335562,62.0,0.686161663118639,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
256583,1,0,2.9143380000000003,0,0.0,0.0,124,0,2,124,42.548256242069385,62.0,0.6862621974527319,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
256584,1,0,2.914137,0,0.0,0.0,124,0,2,124,42.55119097008824,62.0,0.6863095317756166,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
256585,1,0,2.913851,0,0.0,0.0,124,0,2,124,42.55536745015445,62.0,0.68637689435733,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
256586,1,0,2.913639,0,0.0,0.0,124,0,2,124,42.5584638316552,62.0,0.6864268359944387,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
256587,1,0,2.913084,0,0.0,0.0,124,0,2,124,42.56657205902748,62.0,0.6865576138552819,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
256588,1,0,2.912871,0,0.0,0.0,124,0,2,124,42.569684685658935,62.0,0.6866078175106278,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
256589,1,0,2.912575,0,0.0,0.0,124,0,2,124,42.5740109696746,62.0,0.6866775962850742,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
256590,1,0,2.912338,0,0.0,0.0,124,0,2,124,42.57747555400506,62.0,0.6867334766775011,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
258193,1,0,9.012831,0,0.0,0.0,186,0,3,186,20.637244834614123,62.0,0.33285878765506643,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
258194,1,0,9.012872,0,0.0,0.0,186,0,3,186,20.637150954767804,62.0,0.33285727346399685,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
258195,1,0,9.012842,0,0.0,0.0,186,0,3,186,20.63721964725444,62.0,0.3328583814073297,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
258196,1,0,9.012849,0,0.0,0.0,186,0,3,186,20.637203618966648,62.0,0.3328581228865589,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
258197,1,0,9.01283,0,0.0,0.0,186,0,3,186,20.637247124377136,62.0,0.33285882458672805,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
258198,1,0,9.012878,0,0.0,0.0,186,0,3,186,20.637137216325353,62.0,0.3328570518762153,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
258199,1,0,9.012845,0,0.0,0.0,186,0,3,186,20.637212777985198,62.0,0.3328582706126645,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259144,1,0,9.013689,0,0.0,0.0,186,0,3,186,20.63528040517041,62.0,0.3328271033092001,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259145,1,0,9.013604,0,0.0,0.0,186,0,3,186,20.635474999789214,62.0,0.33283024193208405,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259279,1,0,2.97391,0,0.0,0.0,124,0,2,124,41.695949104041475,62.0,0.6725153081297013,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259281,1,0,2.963965,0,0.0,0.0,124,0,2,124,41.8358516379242,62.0,0.6747718006116806,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259802,1,0,0.444829,0,0.0,0.0,586,4394,14,4980,11195.313255205934,355.71428571428567,31.472768187325922,0.13336367774237598,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
259811,1,0,2.956789,0,0.0,0.0,124,0,2,124,41.93738545428842,62.0,0.6764094428111035,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259812,1,0,2.956572,0,0.0,0.0,124,0,2,124,41.94046348270903,62.0,0.6764590884307908,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259813,1,0,2.956261,0,0.0,0.0,124,0,2,124,41.94487563851771,62.0,0.6765302522341566,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259814,1,0,2.956087,0,0.0,0.0,124,0,2,124,41.94734458085978,62.0,0.6765700738848349,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259815,1,0,2.955818,0,0.0,0.0,124,0,2,124,41.95116208102123,62.0,0.6766316464680844,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259816,1,0,2.955413,0,0.0,0.0,124,0,2,124,41.95691092920008,62.0,0.6767243698258077,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259817,1,0,2.955219,0,0.0,0.0,124,0,2,124,41.959665256618884,62.0,0.6767687944615949,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259818,1,0,2.955013,0,0.0,0.0,124,0,2,124,41.96259035070235,62.0,0.6768159733984249,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259819,1,0,2.954544,0,0.0,0.0,124,0,2,124,41.96925143101609,62.0,0.6769234101776789,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
259820,1,0,2.954314,0,0.0,0.0,124,0,2,124,41.972518831782935,62.0,0.6769761101900474,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
260893,1,0,9.013093,0,0.0,0.0,186,0,3,186,20.636644934208487,62.0,0.33284911184207244,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
260894,1,0,9.013091,0,0.0,0.0,186,0,3,186,20.6366495134688,62.0,0.3328491857011096,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
260895,1,0,9.013092,0,0.0,0.0,186,0,3,186,20.636647223838388,62.0,0.3328491487715869,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
260896,1,0,9.013011,0,0.0,0.0,186,0,3,186,20.636832685547592,62.0,0.3328521400894773,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
260897,1,0,9.013098,0,0.0,0.0,186,0,3,186,20.636633486066607,62.0,0.3328489271946228,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
260898,1,0,9.013023,0,0.0,0.0,186,0,3,186,20.63680520952848,62.0,0.3328516969278787,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
261911,1,0,0.4200060000000001,0,0.0,0.0,587,4391,14,4978,11852.21163507188,355.57142857142856,33.332857149659766,0.13368253245274425,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
261934,1,0,2.947261,0,0.0,0.0,124,0,2,124,42.072961980632186,62.0,0.6785961609779385,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
261935,1,0,2.9469830000000004,0,0.0,0.0,124,0,2,124,42.07693088151509,62.0,0.6786601755083079,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
261936,1,0,2.9466900000000003,0,0.0,0.0,124,0,2,124,42.081114742304074,62.0,0.6787276571339367,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
261937,1,0,2.946467,0,0.0,0.0,124,0,2,124,42.08429960355912,62.0,0.6787790258638566,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
261938,1,0,2.946241,0,0.0,0.0,124,0,2,124,42.08752780237597,62.0,0.6788310935867092,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
261939,1,0,2.946011,0,0.0,0.0,124,0,2,124,42.09081364597756,62.0,0.6788840910641543,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
261940,1,0,2.945749,0,0.0,0.0,124,0,2,124,42.094557275585935,62.0,0.6789444721868699,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
263501,1,0,9.012841,0,0.0,0.0,186,0,3,186,20.637221937011873,62.0,0.3328584183389011,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
263502,1,0,9.012848,0,0.0,0.0,186,0,3,186,20.637205908720528,62.0,0.33285815981807304,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
263503,1,0,9.012854,0,0.0,0.0,186,0,3,186,20.637192170204912,62.0,0.3328579382291115,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
263504,1,0,9.012739,0,0.0,0.0,186,0,3,186,20.637455494938887,62.0,0.3328621854022401,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
263505,1,0,9.012737,0,0.0,0.0,186,0,3,186,20.637460074558927,62.0,0.33286225926707946,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
263506,1,0,9.012746,0,0.0,0.0,186,0,3,186,20.63743946628475,62.0,0.33286192687556043,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
263507,1,0,9.012754,0,0.0,0.0,186,0,3,186,20.637421147853367,62.0,0.33286163141698977,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
263508,1,0,9.012751,0,0.0,0.0,186,0,3,186,20.637428017261325,62.0,0.3328617422138923,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
263509,1,0,9.012789,0,0.0,0.0,186,0,3,186,20.637341005098428,62.0,0.33286033879190996,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
263510,1,0,9.012813,0,0.0,0.0,186,0,3,186,20.637286050426212,62.0,0.3328594524262292,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
264968,1,0,0.062568,0,0.0,0.0,182,62,4,244,3899.7570643140266,61.0,63.93044367727912,2.9354838709677415,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
264971,1,0,0.435599,0,0.0,0.0,587,4385,14,4972,11414.167617464687,355.1428571428572,32.13965137661014,0.1338654503990878,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
264995,1,0,2.882841,0,0.0,0.0,124,0,2,124,43.01312490005519,62.0,0.6937600790331482,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
264996,1,0,2.882587,0,0.0,0.0,124,0,2,124,43.01691501418691,62.0,0.6938212099062405,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
264997,1,0,2.88226,0,0.0,0.0,124,0,2,124,43.02179539666789,62.0,0.693899925752708,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
264998,1,0,2.882168,0,0.0,0.0,124,0,2,124,43.023168670250996,62.0,0.6939220753266291,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
264999,1,0,2.881876,0,0.0,0.0,124,0,2,124,43.027527901963865,62.0,0.6939923855155462,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
265000,1,0,2.881675,0,0.0,0.0,124,0,2,124,43.03052911934899,62.0,0.6940407922475643,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
265001,1,0,2.8813720000000003,0,0.0,0.0,124,0,2,124,43.03505413393341,62.0,0.6941137763537647,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
265002,1,0,2.881128,0,0.0,0.0,124,0,2,124,43.03869873188557,62.0,0.6941725601917027,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
265003,1,0,2.880877,0,0.0,0.0,124,0,2,124,43.04244853216573,62.0,0.6942330408413827,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
265004,1,0,2.88062,0,0.0,0.0,124,0,2,124,43.04628864619422,62.0,0.694294978164423,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
266339,1,0,9.009798,0,0.0,0.0,186,0,3,186,20.64419202295101,62.0,0.3329708390798551,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
266340,1,0,9.009766,0,0.0,0.0,186,0,3,186,20.64426534496012,62.0,0.3329720216929052,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
266341,1,0,9.009758,0,0.0,0.0,186,0,3,186,20.644283675543786,62.0,0.3329723173474804,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267450,1,0,9.012927,0,0.0,0.0,186,0,3,186,20.637025019729997,62.0,0.33285524225370955,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267451,1,0,9.01299,0,0.0,0.0,186,0,3,186,20.63688076875709,62.0,0.33285291562511443,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267452,1,0,9.012995,0,0.0,0.0,186,0,3,186,20.636869320353554,62.0,0.3328527309734445,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267591,1,0,2.944676,0,0.0,0.0,124,0,2,124,42.109895961389306,62.0,0.6791918703449887,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267592,1,0,2.934763,0,0.0,0.0,124,0,2,124,42.25213415870378,62.0,0.6814860348178029,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267965,1,0,0.395756,0,0.0,0.0,586,4409,14,4995,12621.413193988215,356.78571428571433,35.37533227544245,0.13290995690632795,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
267979,1,0,2.966206,0,0.0,0.0,124,0,2,124,41.80424420960647,62.0,0.6742620033807497,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267980,1,0,2.96593,0,0.0,0.0,124,0,2,124,41.8081343794358,62.0,0.6743247480554161,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267981,1,0,2.965641,0,0.0,0.0,124,0,2,124,41.81220855794751,62.0,0.6743904606120565,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267982,1,0,2.96542,0,0.0,0.0,124,0,2,124,41.815324642040586,62.0,0.6744407200329127,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267983,1,0,2.965221,0,0.0,0.0,124,0,2,124,41.81813092514858,62.0,0.6744859826636868,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267984,1,0,2.965018,0,0.0,0.0,124,0,2,124,41.820994004083616,62.0,0.6745321613561873,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267985,1,0,2.964723,0,0.0,0.0,124,0,2,124,41.825155334916616,62.0,0.6745992795954294,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
267986,1,0,2.964511,0,0.0,0.0,124,0,2,124,41.828146362081306,62.0,0.6746475219690533,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269336,1,0,8.913246000000003,0,0.0,0.0,186,0,3,186,20.86781852537224,62.0,0.3365777181511651,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269337,1,0,8.913195,0,0.0,0.0,186,0,3,186,20.86793792798205,62.0,0.3365796439997105,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269338,1,0,8.913184,0,0.0,0.0,186,0,3,186,20.867963681665273,62.0,0.336580059381698,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269445,1,0,3.00406,0,0.0,0.0,124,0,2,124,41.27747115570261,62.0,0.6657656638016551,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269446,1,0,2.994139,0,0.0,0.0,124,0,2,124,41.41424295932821,62.0,0.6679716606343259,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269882,1,0,0.4889020000000001,0,0.0,0.0,587,4420,14,5007,10241.316255609509,357.6428571428572,28.63559568175217,0.1328054298642534,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
269910,1,0,2.946707,0,0.0,0.0,124,0,2,124,42.080871969965116,62.0,0.6787237414510503,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269911,1,0,2.946485,0,0.0,0.0,124,0,2,124,42.08404251167069,62.0,0.678774879220495,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269912,1,0,2.9462740000000003,0,0.0,0.0,124,0,2,124,42.087056397334386,62.0,0.6788234902795871,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269913,1,0,2.946021,0,0.0,0.0,124,0,2,124,42.09067077254371,62.0,0.6788817866539308,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269914,1,0,2.945771,0,0.0,0.0,124,0,2,124,42.09424289939714,62.0,0.6789394016031797,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269915,1,0,2.94553,0,0.0,0.0,124,0,2,124,42.09768700369713,62.0,0.6789949516725343,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269916,1,0,2.945282,0,0.0,0.0,124,0,2,124,42.10123173264903,62.0,0.6790521247201456,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
269917,1,0,2.94503,0,0.0,0.0,124,0,2,124,42.104834246170675,62.0,0.6791102297769462,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
270743,1,0,3.003537,0,0.0,0.0,124,0,2,124,41.284658720701636,62.0,0.6658815922693812,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
272375,1,0,0.420641,0,0.0,0.0,587,4405,14,4992,11867.602064468276,356.57142857142856,33.282537841056865,0.13325766174801362,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
272384,1,0,2.943286,0,0.0,0.0,124,0,2,124,42.12978283455974,62.0,0.6795126263638668,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
272385,1,0,2.943129,0,0.0,0.0,124,0,2,124,42.132030230411246,62.0,0.6795488746840522,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
272386,1,0,2.942835,0,0.0,0.0,124,0,2,124,42.13623937461666,62.0,0.6796167641067203,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
272387,1,0,2.942539,0,0.0,0.0,124,0,2,124,42.14047800216072,62.0,0.6796851290671083,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
272388,1,0,2.942319,0,0.0,0.0,124,0,2,124,42.14362888592298,62.0,0.6797359497729513,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
272389,1,0,2.942024,0,0.0,0.0,124,0,2,124,42.14785467419709,62.0,0.6798041076483401,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
272390,1,0,2.941807,0,0.0,0.0,124,0,2,124,42.150963676407045,62.0,0.6798542528452751,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
272391,1,0,2.941593,0,0.0,0.0,124,0,2,124,42.15403014625068,62.0,0.6799037120363014,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
273876,1,0,0.449267,0,0.0,0.0,587,4419,14,5006,11142.594492807173,357.57142857142856,31.16187033545753,0.13283548314098212,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
273911,1,0,2.924292,0,0.0,0.0,124,0,2,124,42.40342619683671,62.0,0.6839262289812372,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
273912,1,0,2.924061,0,0.0,0.0,124,0,2,124,42.40677605562948,62.0,0.6839802589617658,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
273913,1,0,2.923871,0,0.0,0.0,124,0,2,124,42.409531747467646,62.0,0.6840247056043169,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
273914,1,0,2.923621,0,0.0,0.0,124,0,2,124,42.413158203474396,62.0,0.6840831968302321,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
273915,1,0,2.923391,0,0.0,0.0,124,0,2,124,42.41649509080379,62.0,0.6841370175936096,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
273916,1,0,2.923127,0,0.0,0.0,124,0,2,124,42.42032590441674,62.0,0.6841988049099474,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
273917,1,0,2.922807,0,0.0,0.0,124,0,2,124,42.424970242646886,62.0,0.6842737135910787,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
273918,1,0,2.922622,0,0.0,0.0,124,0,2,124,42.427655714628855,62.0,0.6843170276553039,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
273919,1,0,2.922326,0,0.0,0.0,124,0,2,124,42.431953177024056,62.0,0.6843863415649041,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
273920,1,0,2.921984,0,0.0,0.0,124,0,2,124,42.43691957245488,62.0,0.6844664447170141,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
275721,1,0,9.012595,0,0.0,0.0,186,0,3,186,20.63778523277702,62.0,0.3328675037544681,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
275723,1,0,9.012479,0,0.0,0.0,186,0,3,186,20.63805086258731,62.0,0.33287178810624696,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
