,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,State_ACC,State_CLO,State_CON,State_FIN,State_INT,State_REQ,State_RST,->,>,  <->,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,Label
49920,0,0,3.0032419999999997,0,0.0,0.0,248,0,4,248,82.57742799281576,62.0,1.331893999884125,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
49924,0,0,2.9094889999999998,0,0.0,0.0,248,0,4,248,85.23833566650363,62.0,1.3748118655887682,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
49951,0,0,2.9842720000000003,0,0.0,0.0,248,0,4,248,83.10234455840485,62.0,1.3403603961033042,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
49976,0,0,6.008481,0,0.0,0.0,248,0,4,248,41.27499113336632,62.0,0.6657256634413923,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
49990,0,0,9.012792999999999,0,0.0,0.0,372,0,6,372,41.27466369193212,62.0,0.6657203821279375,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50003,0,0,2.910733,0,0.0,0.0,248,0,4,248,85.20190618651728,62.0,1.374224293330924,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50020,0,0,2.909755,0,0.0,0.0,248,0,4,248,85.23054346499963,62.0,1.3746861849193488,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50029,0,0,2.927962,0,0.0,0.0,248,0,4,248,84.70055280772087,62.0,1.366137948511627,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50042,0,0,2.940355,0,0.0,0.0,248,0,4,248,84.34355715551355,62.0,1.360379954121186,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50047,0,0,0.40208299999999997,0,0.0,0.0,1174,4334,20,5508,13698.664206146492,275.4,49.74097387852756,0.2708814028610983,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
50056,0,0,9.013038,0,0.0,0.0,372,0,6,372,41.273541729214955,62.0,0.6657022859550797,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50061,0,0,9.012292,0,0.0,0.0,372,0,6,372,41.276958181115305,62.0,0.6657573900179887,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50062,0,0,2.9392720000000003,0,0.0,0.0,248,0,4,248,84.37463426317808,62.0,1.360881197793195,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50072,0,0,2.932563,0,0.0,0.0,248,0,4,248,84.56766316699759,62.0,1.3639945672096387,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50089,0,0,2.922352,0,0.0,0.0,248,0,4,248,84.8631513246864,62.0,1.3687605052368776,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50090,0,0,8.912485,0,0.0,0.0,372,0,6,372,41.73920068308671,62.0,0.673212914243334,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50092,0,0,0.433342,0,0.0,0.0,1174,4388,21,5562,12835.12791282636,264.85714285714283,48.46056925015346,0.2675478577939836,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
50093,0,0,2.924379,0,0.0,0.0,248,0,4,248,84.80432939779693,62.0,1.3678117644805956,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50096,0,0,2.972427,0,0.0,0.0,248,0,4,248,83.43350400194858,62.0,1.3457016774507835,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50098,0,0,2.966434,0,0.0,0.0,248,0,4,248,83.60206227409745,62.0,1.3484203592596362,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50100,0,0,2.946991,0,0.0,0.0,248,0,4,248,84.15363331615197,62.0,1.3573166663895475,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50105,0,0,2.9418599999999997,0,0.0,0.0,248,0,4,248,84.30040858504483,62.0,1.359684009436207,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50108,0,0,2.9974,0,0.0,0.0,248,0,4,248,82.73837325682257,62.0,1.334489891239074,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50114,0,0,0.395806,0,0.0,0.0,1174,4419,21,5593,14130.659969783177,266.3333333333333,53.05629525575661,0.26567096628196424,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
50126,0,0,2.9841729999999997,0,0.0,0.0,248,0,4,248,83.10510148037663,62.0,1.34040486258672,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50136,0,0,2.983673,0,0.0,0.0,248,0,4,248,83.11902812406049,62.0,1.3406294858719436,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50138,0,0,9.012619,0,0.0,0.0,372,0,6,372,41.27546055147788,62.0,0.665733234701256,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50173,0,0,3.0001,0,0.0,0.0,248,0,4,248,82.66391120295991,62.0,1.3332888903703208,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50174,0,0,2.9360939999999998,0,0.0,0.0,248,0,4,248,84.46596055848347,62.0,1.3623542025561852,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50177,0,0,9.013075,0,0.0,0.0,372,0,6,372,41.27337229524884,62.0,0.6656995531491751,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50183,0,0,9.012889,0,0.0,0.0,372,0,6,372,41.274224058456724,62.0,0.6657132912654311,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50184,0,0,2.925186,0,0.0,0.0,248,0,4,248,84.7809335884966,62.0,1.367434412717687,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50193,0,0,2.954577,0,0.0,0.0,248,0,4,248,83.9375653435331,62.0,1.3538316990892436,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50205,0,0,9.012486,0,0.0,0.0,372,0,6,372,41.276069666016674,62.0,0.6657430591293012,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50215,0,0,9.012533,0,0.0,0.0,372,0,6,372,41.27585441296026,62.0,0.6657395873058107,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50216,0,0,9.012336999999999,0,0.0,0.0,372,0,6,372,41.276752078844815,62.0,0.6657540657878195,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50217,0,0,0.401163,0,0.0,0.0,1174,4337,20,5511,13737.558049969712,275.55,49.85504645243953,0.2706940281300438,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
50223,0,0,2.9358310000000003,0,0.0,0.0,248,0,4,248,84.47352725684823,62.0,1.3624762460781972,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50229,0,0,9.013367,0,0.0,0.0,372,0,6,372,41.27203518951353,62.0,0.6656779869276376,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50252,0,0,8.912975,0,0.0,0.0,372,0,6,372,41.73690602744875,62.0,0.6731759036685282,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50258,0,0,2.917424,0,0.0,0.0,248,0,4,248,85.00649888394693,62.0,1.3710725626443054,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50259,0,0,2.95916,0,0.0,0.0,248,0,4,248,83.80756701226024,62.0,1.351734951810649,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50283,0,0,9.013044,0,0.0,0.0,372,0,6,372,41.27351425334215,62.0,0.6657018427958412,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50289,0,0,2.9574279999999997,0,0.0,0.0,248,0,4,248,83.85664841206615,62.0,1.3525265872913896,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50291,0,0,9.012357000000002,0,0.0,0.0,372,0,6,372,41.27666047849635,62.0,0.6657525883628443,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50317,0,0,0.4291640000000001,0,0.0,0.0,1174,4417,21,5591,13027.65376406222,266.23809523809524,48.9323428805771,0.2657912610369029,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
50338,0,0,8.912647999999997,0,0.0,0.0,372,0,6,372,41.73843733085836,62.0,0.6732006021106187,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50357,0,0,3.003994,0,0.0,0.0,248,0,4,248,82.55675610537172,62.0,1.331560582344705,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50390,0,0,2.950325,0,0.0,0.0,248,0,4,248,84.05853592400838,62.0,1.355782837484006,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50395,0,0,2.986846,0,0.0,0.0,248,0,4,248,83.0307287352612,62.0,1.3392053021816324,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50409,0,0,2.9397159999999998,0,0.0,0.0,248,0,4,248,84.36189074046608,62.0,1.3606756571042915,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50421,0,0,2.932786,0,0.0,0.0,248,0,4,248,84.56123290277571,62.0,1.363890853270576,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50439,0,0,2.917929,0,0.0,0.0,248,0,4,248,84.99178698316511,62.0,1.3708352739220182,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50449,0,0,2.91835,0,0.0,0.0,248,0,4,248,84.97952610207822,62.0,1.3706375177754553,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50455,0,0,2.961369,0,0.0,0.0,248,0,4,248,83.74505169737375,62.0,1.3507266402802218,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50466,0,0,2.933967,0,0.0,0.0,248,0,4,248,84.52719475031587,62.0,1.3633418508115462,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50475,0,0,2.9654220000000002,0,0.0,0.0,248,0,4,248,83.6305928802039,62.0,1.3488805303258693,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50499,0,0,2.914243,0,0.0,0.0,248,0,4,248,85.09928650424827,62.0,1.3725691371652948,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50508,0,0,2.957775,0,0.0,0.0,248,0,4,248,83.84681052480326,62.0,1.3523679116903755,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50513,0,0,2.832745,0,0.0,0.0,248,0,4,248,87.5475907644352,62.0,1.4120579155554065,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50515,0,0,2.832848,0,0.0,0.0,248,0,4,248,87.54440760676182,62.0,1.4120065743026102,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50527,0,0,3.0038270000000002,0,0.0,0.0,248,0,4,248,82.56134590973448,62.0,1.3316346114473303,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50535,0,0,2.948873,0,0.0,0.0,248,0,4,248,84.0999256326061,62.0,1.3564504134291304,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50536,0,0,8.913102,0,0.0,0.0,372,0,6,372,41.73631133134121,62.0,0.6731663117958261,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50547,0,0,2.823884,0,0.0,0.0,248,0,4,248,87.82230431561636,62.0,1.4164887792841352,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50549,0,0,3.0012950000000003,0,0.0,0.0,248,0,4,248,82.63099761936097,62.0,1.3327580261187253,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50554,0,0,2.9626490000000003,0,0.0,0.0,248,0,4,248,83.70887000113748,62.0,1.3501430645344756,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50555,0,0,9.013160000000001,0,0.0,0.0,372,0,6,372,41.27298306032513,62.0,0.6656932751665343,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50566,0,0,2.9284779999999997,0,0.0,0.0,248,0,4,248,84.68562850736801,62.0,1.3658972339898063,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50567,0,0,2.93751,0,0.0,0.0,248,0,4,248,84.42524450980592,62.0,1.3616974920936442,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50605,0,0,2.975551,0,0.0,0.0,248,0,4,248,83.34590803518408,62.0,1.3442888392771626,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50606,0,0,2.930374,0,0.0,0.0,248,0,4,248,84.63083551792364,62.0,1.3650134760955428,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50610,0,0,2.930768,0,0.0,0.0,248,0,4,248,84.61945810790891,62.0,1.3648299694824018,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50614,0,0,2.9686369999999997,0,0.0,0.0,248,0,4,248,83.54002190230734,62.0,1.3474197081017314,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50629,0,0,2.927612,0,0.0,0.0,248,0,4,248,84.71067887411309,62.0,1.3663012721631145,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50631,0,0,8.912968,0,0.0,0.0,372,0,6,372,41.73693880646717,62.0,0.6731764323623736,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50638,0,0,2.945215,0,0.0,0.0,248,0,4,248,84.20437896724006,62.0,1.3581351446329044,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50640,0,0,2.933296,0,0.0,0.0,248,0,4,248,84.54653059220755,62.0,1.3636537192291538,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50661,0,0,2.881123,0,0.0,0.0,248,0,4,248,86.07754684544882,62.0,1.3883475297653032,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50664,0,0,2.921255,0,0.0,0.0,248,0,4,248,84.89501943514004,62.0,1.3692745070183876,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50665,0,0,2.907699,0,0.0,0.0,248,0,4,248,85.29080898676239,62.0,1.3756582094639094,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50671,0,0,9.012253,0,0.0,0.0,372,0,6,372,41.27713680474794,62.0,0.6657602710443216,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50675,0,0,2.973766,0,0.0,0.0,248,0,4,248,83.3959363312379,62.0,1.3450957472780307,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50684,0,0,2.930768,0,0.0,0.0,248,0,4,248,84.61945810790891,62.0,1.3648299694824018,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50694,0,0,9.013369,0,0.0,0.0,372,0,6,372,41.272026031553786,62.0,0.6656778392186096,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50725,0,0,2.95675,0,0.0,0.0,248,0,4,248,83.87587723006679,62.0,1.3528367295172063,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50727,0,0,3.0007759999999997,0,0.0,0.0,248,0,4,248,82.64528908522328,62.0,1.3329885336326337,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50734,0,0,2.9541720000000002,0,0.0,0.0,248,0,4,248,83.94907270125098,62.0,1.3540173016330803,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50742,0,0,9.013073,0,0.0,0.0,372,0,6,372,41.273381453806046,62.0,0.6656997008678394,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50744,0,0,2.947057,0,0.0,0.0,248,0,4,248,84.15174867673072,62.0,1.3572862689795278,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50764,0,0,0.41302799999999995,0,0.0,0.0,1174,4402,21,5576,13500.29537949001,265.5238095238095,50.8440105755542,0.2666969559291231,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
50765,0,0,0.495938,0,0.0,0.0,1174,4412,21,5586,11263.504712282584,266.0,42.34400267775408,0.2660924750679964,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
50769,0,0,2.930818,0,0.0,0.0,248,0,4,248,84.61801449288221,62.0,1.3648066853690677,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50797,0,0,0.44090100000000004,0,0.0,0.0,1174,4337,20,5511,12499.40462824988,275.55,45.36165715205908,0.2706940281300438,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
50814,0,0,0.49540500000000004,0,0.0,0.0,1174,4409,21,5583,11269.567323704849,265.85714285714283,42.389560056923116,0.26627353141301885,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
50831,0,0,2.999535,0,0.0,0.0,248,0,4,248,82.67948198637455,62.0,1.3335400320382993,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50848,0,0,2.913667,0,0.0,0.0,248,0,4,248,85.11610969956415,62.0,1.3728404790252284,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50856,0,0,9.013398,0,0.0,0.0,372,0,6,372,41.27189324159434,62.0,0.6656756974450699,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50858,0,0,9.013098,0,0.0,0.0,372,0,6,372,41.273266972133214,62.0,0.6656978543892456,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50861,0,0,9.013127,0,0.0,0.0,372,0,6,372,41.273134174188385,62.0,0.6656957124869093,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50868,0,0,2.9855080000000003,0,0.0,0.0,248,0,4,248,83.06794019644228,62.0,1.3398054870393914,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50874,0,0,2.93988,0,0.0,0.0,248,0,4,248,84.35718464699241,62.0,1.360599752370845,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50887,0,0,2.910711,0,0.0,0.0,248,0,4,248,85.20255016729591,62.0,1.3742346801176757,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50893,0,0,3.0040810000000002,0,0.0,0.0,248,0,4,248,82.55436521185679,62.0,1.3315220195460775,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50897,0,0,2.955623,0,0.0,0.0,248,0,4,248,83.90785969658512,62.0,1.3533525757513731,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50899,0,0,9.013155000000001,0,0.0,0.0,372,0,6,372,41.27300595629389,62.0,0.665693644456353,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50904,0,0,9.013341,0,0.0,0.0,372,0,6,372,41.27215424335992,62.0,0.6656799071509665,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50906,0,0,2.9846310000000003,0,0.0,0.0,248,0,4,248,83.09234876941234,62.0,1.3401991737001993,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50907,0,0,2.987075,0,0.0,0.0,248,0,4,248,83.02436329854456,62.0,1.339102633847493,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50919,0,0,2.916448,0,0.0,0.0,248,0,4,248,85.03494661999801,62.0,1.3715313970967424,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50936,0,0,2.920156,0,0.0,0.0,248,0,4,248,84.92696965504581,62.0,1.3697898331459004,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50946,0,0,2.984239,0,0.0,0.0,248,0,4,248,83.10326351207125,62.0,1.340375217936633,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50962,0,0,9.012997,0,0.0,0.0,372,0,6,372,41.2737294819914,62.0,0.6657053142256676,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50969,0,0,9.013202,0,0.0,0.0,372,0,6,372,41.272790735190455,62.0,0.6656901731482329,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50974,0,0,9.012673,0,0.0,0.0,372,0,6,372,41.27521324694683,62.0,0.6657292459184972,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50976,0,0,9.012561999999999,0,0.0,0.0,372,0,6,372,41.27572159836459,62.0,0.6657374451349127,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50985,0,0,3.0036869999999998,0,0.0,0.0,248,0,4,248,82.56519404318759,62.0,1.3316966781159287,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50988,0,0,9.012706,0,0.0,0.0,372,0,6,372,41.275062117858944,62.0,0.6657268083525636,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51016,0,0,9.012544,0,0.0,0.0,372,0,6,372,41.27580403490956,62.0,0.6657387747566059,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51017,0,0,2.954376,0,0.0,0.0,248,0,4,248,83.94327600819936,62.0,1.3539238065838608,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51029,0,0,2.966407,0,0.0,0.0,248,0,4,248,83.60282321340263,62.0,1.3484326324742355,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51038,0,0,2.953656,0,0.0,0.0,248,0,4,248,83.9637384989992,62.0,1.3542538467580516,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51059,0,0,2.994455,0,0.0,0.0,248,0,4,248,82.81974516230834,62.0,1.3358023413275537,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51080,0,0,2.945563,0,0.0,0.0,248,0,4,248,84.19443074210261,62.0,1.357974689388752,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51093,0,0,0.392623,0,0.0,0.0,1174,4389,21,5563,14168.8082460783,264.9047619047619,53.48642336286972,0.26748689906584644,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
51099,0,0,2.91728,0,0.0,0.0,248,0,4,248,85.01069489387375,62.0,1.3711402402237702,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51105,0,0,2.981208,0,0.0,0.0,248,0,4,248,83.18775476249895,62.0,1.3417379800403058,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51144,0,0,2.9635,0,0.0,0.0,248,0,4,248,83.6848321241775,62.0,1.3497553568415726,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51156,0,0,2.922854,0,0.0,0.0,248,0,4,248,84.84857608351291,62.0,1.3685254207018211,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51159,0,0,2.929653,0,0.0,0.0,248,0,4,248,84.65166352465633,62.0,1.3653494116880054,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51163,0,0,9.01254,0,0.0,0.0,372,0,6,372,41.2758223541865,62.0,0.6657390702288145,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51179,0,0,2.9057470000000003,0,0.0,0.0,248,0,4,248,85.34810497954571,62.0,1.3765823383797693,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51192,0,0,9.013066,0,0.0,0.0,372,0,6,372,41.273413508788245,62.0,0.6657002178836813,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51200,0,0,2.9725490000000003,0,0.0,0.0,248,0,4,248,83.43007970600316,62.0,1.3456464468710183,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51201,0,0,9.01247,0,0.0,0.0,372,0,6,372,41.27614294416514,62.0,0.6657442410349216,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51211,0,0,8.913253,0,0.0,0.0,372,0,6,372,41.735604273770754,62.0,0.6731549076414638,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51223,0,0,2.936817,0,0.0,0.0,248,0,4,248,84.44516631441455,62.0,1.3620188115228151,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51261,0,0,2.993984,0,0.0,0.0,248,0,4,248,82.83277398944016,62.0,1.3360124837006475,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51267,0,0,2.983403,0,0.0,0.0,248,0,4,248,83.12655045262072,62.0,1.340750813751947,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51281,0,0,8.912642,0,0.0,0.0,372,0,6,372,41.73846542921841,62.0,0.6732010553099743,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
